,wav_id,sentences,상황,1번 감정,2번 감정,3번 감정,4번 감정,5번 감정,emotion,label
12485,5f867189f8fac448cc0a6e60,기분이 너무 좋은데 신나는 음악을 들어볼까?,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12486,5fba1ee544697678c497b33c,듣고 보니 맞는 것 같네.,angry,neutral,neutral,neutral,neutral,neutral,neutral,0
12487,5fb8769c44697678c497ad54,너무 역겨워서 손대기도 싫어.,disgust,sadness,disgust,neutral,angry,neutral,neutral,0
12488,5fb87a6344697678c497ad7e,아니 근데 화나게 하잖아.,angry,neutral,disgust,neutral,sadness,angry,neutral,0
12489,5f8ec1f3d338b948c4e6a43a,나 드디어 프로젝트가 끝났어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12490,5f713703111dfd48d40fd44f,나 축하해줘. 기분 좋은 일이 있었어.,happiness,happiness,happiness,happiness,happiness,surprise,happy,1
12491,5f677e02d338b948c4e682b6,내 휴가가 엉망진창이 되었어.,angry,angry,angry,sadness,sadness,sadness,sad,2
12492,5fb8e09444697678c497afe0,응. 혼자 있는 게 너무 무서워.,fear,fear,fear,neutral,fear,angry,fear,5
12493,5fb4969e576e9378b67abf63,진짜 별로였어. 다시는 여기서 안시켜먹어.,disgust,sadness,angry,sadness,sadness,angry,sad,2
12494,5f5c5ac62e23c7161accd002,내 휴가가 엉망이야!,angry,angry,angry,sadness,sadness,sadness,sad,2
12495,5fbb84b94c55eb78bd7ce692,네. 너무 마음에 들어요. 행복해요.,happiness,happiness,angry,neutral,happiness,happiness,happy,1
12496,5fbdd3484c55eb78bd7cec3d,답답한데 스트레스를 풀 방법이 없어.,sadness,neutral,sadness,neutral,sadness,sadness,sad,2
12497,5f8e1e06111dfd48d40fec5b,갑자기 해피의 목줄이 끊어져서 해피가 막 달려나갔어.,surprise,neutral,surprise,sadness,fear,fear,fear,5
12498,5fb8e18e576e9378b67ac488,엘레베이터에 갇혔어.,fear,sadness,neutral,neutral,neutral,angry,neutral,0
12499,5f637d253bd6941613f6d741,이 그런건 없었어.,happiness,neutral,happiness,sadness,neutral,neutral,neutral,0
12500,5f8136879e04b149046cc4a0,마라톤 대회에서 기존의 기록을 갱신했어! ,happiness,neutral,happiness,happiness,happiness,surprise,happy,1
12501,5fb9c613cb503578af9ede90,잔뜩 떨어졌어.,sadness,sadness,neutral,neutral,neutral,sadness,neutral,0
12502,5f69eb169e04b149046cb9bb,짭새가 우리 동네 엄청 몰려 왔었어.,neutral,neutral,fear,angry,disgust,fear,fear,5
12503,5f696dd2111dfd48d40fcde5,함께 달리는 크루가 있어서 지치고 힘들 때 큰 힘이 되어 줘.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12504,5f645f6bd0b14d419059b89e,응. 모르겠어.,neutral,neutral,neutral,sadness,neutral,neutral,neutral,0
12505,5f791b579e04b149046cc15e,지나가던 아저씨가 잡아주셨어.,surprise,happiness,surprise,sadness,neutral,neutral,neutral,0
12506,5f901793111dfd48d40fef91,딱 한명 뽑는 건데 그새 내가 된거야!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12507,5f698e62f8fac448cc0a5c70,나 너무 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12508,5fb8b0a9cb503578af9edc77,나 오늘 짭새가 몰려있길래 궁금해서 구경 다녀왔어.,neutral,happiness,neutral,sadness,neutral,neutral,neutral,0
12509,5fb33d390fb0f33aa31ca1a2,당연하지. 완전 맘에 들어.,happiness,happiness,neutral,neutral,happiness,happiness,happy,1
12510,5fbc6802cb503578af9ee654,나는 혼자 달리는 걸 좋아해서. 하지만 다른 사람들과도 뛰고 싶어.,happiness,disgust,neutral,neutral,neutral,happiness,neutral,0
12511,5f6d86a3f8fac448cc0a5ff7,아니 요즘 다들 왜 그러지? 이해가 안가네.,angry,disgust,angry,angry,angry,angry,angry,3
12512,5f780e01f8fac448cc0a63ad,나갈 수가 없어. 밖에 물이 너무 많이 차올라있어.,fear,sadness,fear,sadness,fear,fear,fear,5
12513,5fbe08ff44697678c497bef8,나 너무 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12514,5fbc48cdcb503578af9ee5ff,절도사건이 있었나봐.,neutral,neutral,fear,neutral,neutral,neutral,neutral,0
12515,5f6ffeab9e04b149046cbe9d,아니 요즘 다 왜 이러는 거야? 이해가 안돼!,angry,disgust,angry,angry,angry,angry,angry,3
12516,5f62133a54b2361621284bff,"아니, 요즘 다 왜 이러는 거지? 정말 이해가 안돼.",angry,disgust,angry,angry,angry,angry,angry,3
12517,5f9a2728d338b948c4e6b093,나 드디어 프로젝트 끝났어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12518,5fbc662d44697678c497b8f2,한 명밖에 안 뽑히는 건데 내가 뽑혔어. 너무 기분 좋아.,happiness,happiness,angry,happiness,neutral,happiness,happy,1
12519,5f7916e6111dfd48d40fd653,유명한 유튜버들이 다들 뒷광고하고 있었대!,angry,disgust,angry,angry,angry,angry,angry,3
12520,5f65e3679e04b149046cb5b4,갑자기 해피의 목줄이 끊어져서 해피가 막 달려나갔어.,surprise,neutral,surprise,sadness,fear,fear,fear,5
12521,5f937c5c111dfd48d40ff314,무슨 일인지 너무 궁금한데 앞이 잘 보이지 않아서 30분 정도 구경하다 집에 왔어.,neutral,neutral,fear,sadness,neutral,neutral,neutral,0
12522,5fb9f7be4c55eb78bd7ce0f3,"거의 그렇지. 뭐, 이젠 그냥 결과만 기다리면 돼. 결과가 좋았으면 좋겠다.",happiness,fear,neutral,neutral,surprise,neutral,neutral,0
12523,5f8306c0d338b948c4e6921b,정말 좋은 생각이야. 기분이 좀 좋아졌으면 좋겠다.,sadness,neutral,sadness,sadness,sadness,sadness,sad,2
12524,5fbcc12544697678c497bbc9,좋은 생각이야. 가성비 좋은 상품 좋지.,angry,sadness,neutral,neutral,neutral,neutral,neutral,0
12525,5f9043359e04b149046cdac0,짜장면에서 벌레가 나왔어.,disgust,disgust,angry,disgust,disgust,disgust,disgust,4
12526,5fb339d375b0a9389bf39668,아니. 듣기 싫은데?,happiness,neutral,neutral,neutral,neutral,neutral,neutral,0
12527,5fba196e44697678c497b2fc,주변에 다행히 사람들이 없어서. 사람들이 놀라질 않았어.,surprise,neutral,neutral,neutral,neutral,neutral,neutral,0
12528,5fbb6b11576e9378b67acb88,집에 돌아와서 많이 진정됐어.,surprise,neutral,neutral,neutral,neutral,happiness,neutral,0
12529,5f8089ebd338b948c4e68f10,"그래, 보여줄게. 얼마나 예쁘고 좋은지.",happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12530,5fbb7252cb503578af9ee515,그러게. 나도 검색해 봐야겠다. 무슨 일이 일어났던걸까? 우리 동네니까 더 궁금해.,neutral,sadness,neutral,neutral,neutral,neutral,neutral,0
12531,5f8134dcd338b948c4e69027,이벤트를 한다길래 얼른 신청했더니 당첨됐어!,happiness,neutral,happiness,happiness,happiness,surprise,happy,1
12532,5fb8e0c9cb503578af9edd75,음악 듣는데 추천해줄래?,happiness,happiness,neutral,neutral,neutral,neutral,neutral,0
12533,5fbb6be0576e9378b67acb97,지인이 소개해준 거라 아무한테도 얘기 못하고 있었는데 위로 고마워.,sadness,sadness,sadness,neutral,neutral,sadness,sad,2
12534,5fbdd271cb503578af9eeb3e,맞는 말이야. 여행 가는 것도 좋겠다.,happiness,neutral,sadness,neutral,sadness,sadness,sad,2
12535,5fba417acb503578af9ee1c3,"아 맞다. 경찰, 경찰. 그래. 지적해줘서 고마워!",neutral,happiness,happiness,neutral,happiness,neutral,happy,1
12536,5fbb584944697678c497b6c4,뉴스에 나올 수도 있을 것 같아.,neutral,sadness,neutral,neutral,neutral,neutral,neutral,0
12537,5fbe0e0f576e9378b67ad375,아 나도 모르겠다. 그냥 지켜보다가 오르면 좋은거고 떨어지면 경험이다라고 생각해야지.,sadness,disgust,neutral,sadness,sadness,sadness,sad,2
12538,5f663cc8f8fac448cc0a5969,나 마라톤 자주 나가는 거 알지? 나 거기서 오늘 기록 갱신했잖아!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12539,5f79467ed338b948c4e68d44,곰팡이 제거제가 효과가 있다고 하니까 나 구매 한번 해볼래.,angry,neutral,angry,sadness,neutral,happiness,neutral,0
12540,5f6221d8b878131628349d80,내일 친구를 만나는데 뭘 먹어야 될 지 모르겠어.,neutral,neutral,happiness,sadness,neutral,neutral,neutral,0
12541,5f700004111dfd48d40fd371,집에서 좀 쉬고 났더니 마음이 진정되었어.,surprise,neutral,surprise,sadness,neutral,neutral,neutral,0
12542,5fbc70584c55eb78bd7ce7f7,구급차도 온 거 보니까 크게 다친 것 같던데?,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0
12543,5fbe1183576e9378b67ad394,경찰보다는 구급차를 불렀어야 될 거 같은데.,neutral,sadness,neutral,neutral,neutral,angry,neutral,0
12544,5f77dd8bf8fac448cc0a6379,나 갇히게 된 것 같아!,fear,fear,fear,sadness,fear,fear,fear,5
12545,5fba34d8576e9378b67ac816,맞아 맞아. 정말 좋은 생각이야.,disgust,happiness,neutral,neutral,happiness,happiness,happy,1
12546,5f6393b1b878131628349f3c,나 너무 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12547,5fba057844697678c497b29d,그러니까 경찰이 몰려있어서 구경 다녀왔어.,neutral,neutral,happiness,neutral,neutral,neutral,neutral,0
12548,5fbe26a54c55eb78bd7cedcd,돈을 좀 많이 벌고 싶었어.,sadness,sadness,neutral,neutral,sadness,sadness,sad,2
12549,5f8089ab111dfd48d40fd8ba,한 명만 뽑는 이벤트였는데 내가 됐어!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12550,5f6f61e49e04b149046cbe32,그러니까. 비는 왜 그렇게 많이 오는 거야. 속상하게.,angry,sadness,angry,sadness,sadness,sadness,sad,2
12551,5fbc747144697678c497b98a,야! 나 드디어 프로젝트 다 끝났다!,happiness,happiness,surprise,happiness,neutral,happiness,happy,1
12552,5fbb2ced44697678c497b557,그치. 거의 세 달간 열심히 노력했는데 드디어 끝나서 너무 후련하고 행복해.,happiness,fear,neutral,sadness,neutral,neutral,neutral,0
12553,5f62169e2e23c7161accd446,나도 잘 몰라. 구경도 못하고 와버렸어.,neutral,disgust,fear,sadness,neutral,sadness,sad,2
12554,5fba3ae3cb503578af9ee188,평소에 내가 갖고 싶었던 향수를 주는 거라 당연히 마음에 들지.,happiness,angry,angry,neutral,surprise,happiness,angry,3
12555,5f5d656c2e23c7161accd097,드디어 구매한 노트북이 도착했어! 뜯어 봐야지.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12556,5fb88e4a576e9378b67ac2bb,다행히 자전거보고 더이상 뛰지 않아가지고 다치지는 않았어.,surprise,happiness,neutral,neutral,neutral,neutral,neutral,0
12557,5fba1770cb503578af9ee04f,정전으로 인해 나 지금 엘리베이터에 갇혀버렸어. 어떡하지?,fear,neutral,neutral,neutral,happiness,fear,neutral,0
12558,5f6d8fb8f8fac448cc0a6006,아는 사람 소개로 시작을 했는데 자꾸 내려가.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12559,5f90f9f49e04b149046cdb4e,아니 괜찮아졌어요.,fear,neutral,fear,sadness,neutral,neutral,neutral,0
12560,5f6f12ea111dfd48d40fd2a8,맞아 그래서 그런가 하루종일 화장실 청소만 하는 느낌이야.,angry,disgust,angry,sadness,disgust,disgust,disgust,4
12561,5f9934ecd338b948c4e6aef1,그래. 그게 좋겠어. 냄새가 너무 나.,disgust,disgust,disgust,sadness,disgust,neutral,disgust,4
12562,5f9252219e04b149046cdc6d,몸도 처지고 기운도 없고. 아무것도 하기 싫어.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12563,5fb3464a48cdda3a922e4ed3,"안녕, 얘들아.",neutral,neutral,neutral,neutral,neutral,neutral,neutral,0
12564,5fb38536e3dcec421f8358c3,좀 비하하면 어때?,neutral,neutral,neutral,neutral,happiness,disgust,neutral,0
12565,5f6becf2f8fac448cc0a5e7d,괜찮아질까?,angry,fear,angry,sadness,disgust,sadness,sad,2
12566,5f8319e5d338b948c4e69282,나 갇히게된 것 같아.,fear,fear,fear,fear,fear,fear,fear,5
12567,5fba393ccb503578af9ee174,그렇다니까? 나 진짜 더 이상은 못 참겠어.,angry,surprise,disgust,surprise,neutral,angry,surprise,6
12568,5f92da4b111dfd48d40ff2c7,알았어 방향제로 처리해 볼게.,disgust,disgust,angry,sadness,disgust,neutral,disgust,4
12569,5f5fd54a54b2361621284a46,아까는 해피가 막 달려나가서 사람들을 물까봐 가슴이 조마조마했는데 지금은 마음이 진정됐어.,surprise,surprise,surprise,sadness,neutral,surprise,surprise,6
12570,5f6a969d111dfd48d40fcef3,궁금해서 쫓아가 봤지.,neutral,neutral,fear,angry,neutral,neutral,neutral,0
12571,5f92328cd338b948c4e6a88b,"그래, 알았어. 얼마나 고급진 향수인지 보여줄게.",happiness,happiness,happiness,happiness,happiness,neutral,happy,1
12572,5fb8c77d4c55eb78bd7cde19,한 20명 되나?,happiness,surprise,surprise,surprise,neutral,surprise,surprise,6
12573,5f827105111dfd48d40fdaff,나 갇히게 된 것 같아!,fear,fear,fear,sadness,fear,fear,fear,5
12574,5fb383a048cdda3a922e4f6a,돈 벌려고.,sadness,neutral,neutral,neutral,neutral,neutral,neutral,0
12575,5f980bffd338b948c4e6ad0e,내 실수니까 열심히 깨끗이 치워야지.,disgust,neutral,angry,sadness,disgust,neutral,neutral,0
12576,5f938014111dfd48d40ff326,나 너무 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12577,5fbb373b576e9378b67ac9f8,거기 안에 음식물 쓰레기가 있었는데 그게 엄청 상했어. 아.,disgust,disgust,neutral,neutral,neutral,disgust,neutral,0
12578,5f3d06848a3c1005aa97c88d,정말 여행도 가고 싶어. 요즘은 휴가철이라 갈데도 많은 것 같아.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
12579,5f6d5facf8fac448cc0a5fe5,나 어제 자다가 깜짝 놀라서 깼어.,surprise,surprise,surprise,surprise,disgust,surprise,surprise,6
12580,5fb8904a576e9378b67ac2c9,지인의 추천으로 주식을 시작해봤는데 잘 안되는 것 같아.,sadness,sadness,neutral,sadness,neutral,sadness,sad,2
12581,5f883ebaf8fac448cc0a7159,신나는 음악 듣고 스트레스 좀 풀어볼게.,happiness,happiness,happiness,sadness,happiness,sadness,happy,1
12582,5fb38d75e3dcec421f835906,"와, 짜장면에서 벌레 나왔다.",disgust,surprise,neutral,sadness,angry,surprise,surprise,6
12583,5f62c0f754b2361621284c9f,그런건 아닌 거 같아. 그래서 그냥 왔어.,neutral,neutral,fear,sadness,disgust,sadness,sad,2
12584,5fbdd10b576e9378b67ad257,헐 나 이벤트에 당첨됐어.,happiness,surprise,disgust,neutral,happiness,neutral,neutral,0
12585,5f71cdc7d338b948c4e68afa,어제 구매한 노트북이 오늘 도착했어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12586,5fb9fd5744697678c497b265,헬스장에 못 다녀서 몸이 찌뿌둥하고 무기력하고 잠만 많다.,sadness,neutral,sadness,neutral,neutral,sadness,neutral,0
12587,5fbcab97576e9378b67acf9f,어떤 사람이 술 취해가지고 길에 널부러져있더라고.,neutral,sadness,angry,neutral,neutral,neutral,neutral,0
12588,5f789c61111dfd48d40fd63b,내일 비가 오는데 비 많이 오는데 사무실엔 우산이 없어.,neutral,surprise,angry,sadness,neutral,sadness,sad,2
12589,5f5d61923bd6941613f6d1d6,오늘부터 5일 동안 휴가기간인데 휴가기간 내내 비가 온대. 이게 말이 돼?,angry,angry,angry,angry,sadness,angry,angry,3
12590,5f871849111dfd48d40fe220,단톡방에서 아는 지인이 주식을 추천해줘서 시작하게 되었어.,sadness,neutral,neutral,sadness,sadness,sadness,sad,2
12591,5f5c389554b236162128479f,드디어 프로젝트 끝났어!,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12592,5f8da4c7111dfd48d40fec1a,진짜 너무 마음에 들어.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
12593,5fbb3cf3cb503578af9ee356,응. 다 끝났어. 완전 신나.,happiness,neutral,disgust,sadness,happiness,neutral,neutral,0
12594,5f68c9249e04b149046cb8c5,날 위해서 이런것도 찾아주고 정말 고마워.,sadness,happiness,happiness,happiness,sadness,sadness,happy,1
12595,5fb3398748cdda3a922e4e6e,나 드디어 프로젝트 끝났어.,happiness,neutral,neutral,neutral,neutral,happiness,neutral,0
12596,5f6d83009e04b149046cbd05,그래 알았어. 나도 지금 너무 힘들어. 누구한테든 얘기 하고 싶어.,angry,sadness,angry,sadness,sadness,sadness,sad,2
12597,5f6018e53bd6941613f6d3e0,비싼 건 못 샀어. 알바비를 모아서 산 거야.,happiness,neutral,happiness,sadness,happiness,happiness,happy,1
12598,5f871569111dfd48d40fe210,"선수는 아니고, 내가 달리는 운동을 너무 좋아해서 매번 열리는 마라톤 대회에 나가고 있어.",happiness,happiness,happiness,sadness,happiness,happiness,happy,1
12599,5f6bd79b9e04b149046cbb6e,원래 휴가는 동해바다고 갈려고 했었어.,angry,sadness,angry,sadness,sadness,sadness,sad,2
12600,5fbcbf854c55eb78bd7ce9f2,곰팡이 제거제 좋은 거 아는 거 있어?,angry,neutral,sadness,neutral,happiness,neutral,neutral,0
12601,5fbdd95d4c55eb78bd7cec7c,말하기도 싫을 정도야. 빨리 끝내려고.,sadness,angry,sadness,neutral,sadness,sadness,sad,2
12602,5f87c29cf8fac448cc0a7090,"한 명 뽑는 거였는데, 내가 운이 좋았어.",happiness,happiness,happiness,happiness,happiness,surprise,happy,1
12603,5fb8abf444697678c497aeb8,맞아 미세먼지도 걱정이 되고 곰팡이가 계속 생기니까 너무 그렇다.	,angry,fear,sadness,sadness,fear,fear,fear,5
12604,5f81222cd338b948c4e68fa8,냄새를 방향제로 처리하는게 가장 좋은 것 같아.,disgust,neutral,disgust,sadness,disgust,disgust,disgust,4
12605,5fb8e718cb503578af9eddc7,아. 짜증 나! 그 새끼는 할 일 없으면 집에나 갈 것이지. 왜 나한테 그래?,angry,angry,neutral,angry,angry,angry,angry,3
12606,5f6de98dd338b948c4e68872,와. 진짜로 고마워. 거기 가봐야겠다.,neutral,happiness,happiness,happiness,happiness,happiness,happy,1
12607,5f6fff92f8fac448cc0a618c,"아니, 아까 해피를 산책시키다가 깜짝 놀랐어.",surprise,surprise,surprise,surprise,fear,surprise,surprise,6
12608,5f983d51111dfd48d40ff682,나 드디어 프로젝트가 끝났어.,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12609,5fb48b70576e9378b67abef5,아쉽게도 할 게 좀 남아있어.,happiness,sadness,sadness,neutral,sadness,neutral,sad,2
12610,5fbc69dd4c55eb78bd7ce7a5,아니 지금 정전인지 모르겠는데 엘리베이터에 불도 안 들어와.,fear,angry,neutral,neutral,neutral,fear,neutral,0
12611,5fbe2e5044697678c497c034,돈 벌어먹고 사는게 너무 힘들어.,neutral,sadness,neutral,sadness,sadness,sadness,sad,2
12612,5f41d7229dd513131eaceef2,나 어제 자다가 깜짝 놀라서 깼어.,surprise,neutral,surprise,surprise,surprise,surprise,surprise,6
12613,5fb9e2d144697678c497b1b4,어. 지금 바로 해보려고.,sadness,happiness,neutral,neutral,surprise,neutral,neutral,0
12614,5f8da7bb9e04b149046cd6c0,알았어. 나도 사과 좀 받고 싶다.,disgust,disgust,angry,angry,angry,angry,angry,3
12615,5f6ead809e04b149046cbdc0,내가 해피를 가서 막 잡았기 때문에 무슨 일이 생기진 않았어.,surprise,neutral,surprise,sadness,fear,neutral,neutral,0
12616,5fbe2c6d44697678c497c01f,보석상에 도둑이 들었나 봐.,neutral,disgust,sadness,neutral,neutral,angry,neutral,0
12617,5fba3dae44697678c497b43f,"아냐, 괜찮아. 걱정해줘서 고마워.",sadness,happiness,neutral,neutral,neutral,angry,neutral,0
12618,5fbb8e05cb503578af9ee58c,지금 나 혼자인데 너무 무서워.,fear,angry,fear,neutral,neutral,sadness,neutral,0
12619,5f3fe6049dd513131eace90f,쓰레기통에서 역겨운 냄새가 나고 있어!,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
12620,5fbcbd364c55eb78bd7ce9ce,나 엘리베이터에 갇혔어.,fear,neutral,fear,sadness,neutral,neutral,neutral,0
12621,5f6289e8b878131628349dbf,내가 예전부터 갖고 싶었던 향수가 선물이라서 너무 마음에 들어.,happiness,happiness,happiness,happiness,happiness,neutral,happy,1
12622,5f8871d8d338b948c4e69b0b,나 오늘 짭새들이 몰려있길래 궁금해서 구경 다녀왔어.,neutral,neutral,fear,angry,neutral,sadness,neutral,0
12623,5fbb6d4044697678c497b767,나 너무 우울해.,sadness,sadness,neutral,sadness,neutral,neutral,neutral,0
12624,5fba34c2576e9378b67ac813,어! 사진 안 찍었다. 빨리 찍어야지. 고마워.,disgust,surprise,happiness,happiness,surprise,surprise,surprise,6
12625,5f600df83bd6941613f6d3c4,휴가 기간 동안 비 소식이 있으니까 집에서 휴가를 즐길 수 있는 방법을 찾아야겠어.,angry,neutral,happiness,sadness,neutral,neutral,neutral,0
12626,5fba374e576e9378b67ac83e,어. 몸은 괜찮은데 너무 힘들어.,fear,sadness,angry,neutral,neutral,fear,neutral,0
12627,5f78703bf8fac448cc0a63f5,내 휴가가 엉망이 되었어.,angry,disgust,angry,sadness,sadness,sadness,sad,2
12628,5f8120599e04b149046cc414,나 축하해줘! 기분 좋은 일이 생겼어. ,happiness,happiness,happiness,happiness,happiness,happiness,happy,1
12629,5f6c1fc89e04b149046cbbca,너무 냄새가 독해서 버리려고 밖에다 쓰레기를 빼놨어.,disgust,sadness,disgust,disgust,disgust,disgust,disgust,4
12630,5f83ef51111dfd48d40fdc97,마라톤 대회에서 기존에 기록을 갱신했어.,happiness,neutral,happiness,happiness,happiness,neutral,happy,1
12631,5fb8758bcb503578af9edacb,니가 말해주는 걸로 구매할게.,angry,sadness,neutral,neutral,neutral,neutral,neutral,0
12632,5f5edcf6b878131628349ab2,화장실 청소를 해도 곰팡이가 안 없어져.,angry,disgust,angry,disgust,disgust,angry,disgust,4
12633,5f5f82f63bd6941613f6d396,한 명 뽑는거였어.,happiness,neutral,happiness,happiness,happiness,happiness,happy,1
12634,5f782f68d338b948c4e68c4a,자신이 산 것처럼 속였지만 사실은 그것이 광고였대.,angry,disgust,angry,angry,angry,sadness,angry,3
12635,5fb4b75fcb503578af9ed919,나 아는 사람이 한 번 해보라고 해서 시작했었어.,sadness,neutral,sadness,neutral,sadness,sadness,sad,2
12636,5fbc4482cb503578af9ee5f6,그렇겠지? ,disgust,surprise,neutral,sadness,neutral,neutral,neutral,0
12637,5f8d78f79e04b149046cd643,쓰레기통에서 역겨운 냄새가 나고 있어.,disgust,disgust,disgust,disgust,disgust,disgust,disgust,4
12638,5f86bbe5f8fac448cc0a6edb,당연하지! 향수 오면 바로 보여줄게.,happiness,happiness,happiness,happiness,happiness,sadness,happy,1
12639,5fb8e0bb576e9378b67ac479,응. 쉬는 날도 없었는데 너무 좋아.,happiness,happiness,neutral,neutral,happiness,neutral,neutral,0
12640,5fbb55fe44697678c497b69f,쓰레기통에서 역겨운 냄새가 나고있어.,disgust,disgust,angry,neutral,neutral,sadness,neutral,0
12641,5f7123e7d338b948c4e68a83,그거 괜찮겠는데?,neutral,neutral,happiness,happiness,happiness,neutral,happy,1
12642,5f698303111dfd48d40fce05,"완전. 내가 너무 비싸가지고 못 사던 향순데, 당첨되니까 얼마나 기분 좋게요!",happiness,neutral,happiness,happiness,happiness,happiness,happy,1
12643,5f6f5f6af8fac448cc0a6127,너는 안 당해봐서 몰라. 맨날 나한테만 뭐라 그러고 다른 직원들한테는 친절하게 대해. 그래서 너무 화가 나.,angry,angry,angry,angry,angry,angry,angry,3
12644,5fb48955576e9378b67abed6,아니 너 지금 내가 왜 화가 났는지 모르는 거 같은데 이해가 안돼?,angry,angry,angry,angry,angry,angry,angry,3
12645,5fba18b84c55eb78bd7ce1ae,오. 그거 괜찮다. 방향제 좀 뿌려야겠다.,disgust,neutral,sadness,neutral,surprise,neutral,neutral,0
12646,5fbdc0eccb503578af9eead7,마라톤 기록 갱신했어.,happiness,neutral,neutral,neutral,neutral,neutral,neutral,0
12647,5f8ff9a3d338b948c4e6a62d,아휴. 지금은 자고 있어. 어후. 쟤가 뭘 알겠어.,surprise,neutral,surprise,sadness,disgust,sadness,sad,2
12648,5fb87deb4c55eb78bd7cdc8b,경찰차가 엄청 많던데?,neutral,neutral,sadness,neutral,surprise,angry,neutral,0
12649,5fb8cecb44697678c497af8f,짭새가 몰려 있길래 가서 구경 갔다 왔어.,neutral,surprise,neutral,neutral,neutral,fear,neutral,0
12650,5fbb4b934c55eb78bd7ce4ac,어떡해. 나 엘리베이터에 갇혔어.,fear,sadness,fear,sadness,sadness,sadness,sad,2
12651,5fb338a00fb0f33aa31ca16f,누가 음식갖고 장난을 치냐.,disgust,neutral,angry,sadness,neutral,disgust,neutral,0
12652,5f5b70bdb87813162834983e,그래. 안그래도 빨리 처리해야겠어.,disgust,neutral,disgust,sadness,neutral,neutral,neutral,0
12653,5fbc9d9c44697678c497ba9c,"아니 구경거리가 아니라. 에휴, 말을 말자.",neutral,sadness,sadness,neutral,surprise,disgust,sad,2
12654,5f77c8229e04b149046cc06e,친구가 전화가 와서 같이 하자고 했어.,sadness,neutral,neutral,sadness,sadness,sadness,sad,2
12655,5f638fd72e23c7161accd618,내일 친구를 만나는데 뭘 먹어야할지 모르겠어.,neutral,neutral,happiness,sadness,neutral,neutral,neutral,0
12656,5fb9e62844697678c497b1d8,곰팡이를 없애는 데 뭐 좋은 수가 없을까?,angry,happiness,neutral,sadness,neutral,neutral,neutral,0
12657,5f6acea4d338b948c4e685d1,내가 깜짝 놀라서 막 달려가서 해피를 안고 왔기 때문에 아무 일도 없었어.,surprise,neutral,surprise,sadness,neutral,neutral,neutral,0
12658,5f8d9df2d338b948c4e6a297,"요즘 장마철이라 그런가, 정말.",angry,neutral,angry,sadness,disgust,sadness,sad,2
12659,5fbe0ab34c55eb78bd7ced1a,나 이벤트 당첨됐어.,happiness,disgust,sadness,happiness,neutral,happiness,happy,1
12660,5f69465c111dfd48d40fcdc4,완전히 끝났어.,happiness,neutral,happiness,happiness,happiness,sadness,happy,1
12661,5f7095ac111dfd48d40fd3f9,"오늘부터 일주일동안 휴가 기간인데, 휴가 기간 내내 비가 온대.",angry,disgust,angry,sadness,sadness,sadness,sad,2
12662,5f699cc2d338b948c4e68497,사과도 믿을 수가 없어. 또 언제 사람들을 속일지 몰라.,angry,disgust,angry,angry,angry,angry,angry,3
12663,5fb9c58c44697678c497b0f7,맥북주는 이벤트였는데 진짜 준다네? 신기하다.,happiness,surprise,neutral,neutral,neutral,surprise,neutral,0
12664,5f6b737df8fac448cc0a5e33,나 너무 우울해.,sadness,sadness,sadness,sadness,sadness,happiness,sad,2
12665,5f88eac69e04b149046ccfc3,있을 때 비가 엄청나게 내렸대.,fear,fear,fear,sadness,fear,sadness,fear,5
12666,5f8123a0111dfd48d40fd94c,코로나로 인해서 재택 근무를 시작하면서 집 안에만 있으니까 마음이 우울해.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12667,5fb38371e3dcec421f8358a5,그러게. 빨리 버렸어야 했는데.,disgust,neutral,neutral,neutral,sadness,neutral,neutral,0
12668,5f6ddca0111dfd48d40fd1e7,코로나 때문에 회사도 재택 근무로 바뀌었어.,sadness,sadness,sadness,sadness,sadness,sadness,sad,2
12669,5f5f08803bd6941613f6d326,써 봤지. 그런데도 별로 효과가 없더라고. 너무 오래된 집은 사는 게 아니야.,angry,disgust,angry,sadness,sadness,sadness,sad,2
