season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
trn,e13,c03,u020,Ross Geller,neutral,"[['Oh', 'yeah', '!']]",Oh yeah!
trn,e13,c03,u021,Joey Tribbiani,neutral,"[['Well', 'okay', ',', 'so', 'then', 'you', ""'re"", 'fine', '.'], ['The', 'rule', 'is', 'when', 'two', 'actors', 'are', 'actually', 'doing', 'it', 'off', '-', 'stage', 'all', 'the', 'sexual', 'tension', 'between', 'them', 'is', 'gone', '.'], ['Okay', '?'], ['So', 'as', 'long', 'as', 'it', ""'s"", 'hot', 'onstage', 'you', 'got', 'nothing', 'to', 'worry', 'about', '.'], ['It', ""'s"", 'when', 'the', 'heat', 'goes', 'away', ',', 'that', ""'s"", 'when', 'you', ""'re"", 'in', 'trouble', '.']]","Well okay, so then you're fine. The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone. Okay? So as long as it's hot onstage you got nothing to worry about. It's when the heat goes away, that's when you're in trouble."
trn,e13,c03,u022,Chandler Bing,scared,"[['Really', '?']]",Really?
trn,e13,c03,u023,Joey Tribbiani,sad,"[['Look', ',', 'you', 'guys', 'have', 'been', 'to', 'every', 'play', 'I', ""'ve"", 'ever', 'been', 'in', ',', 'have', 'I', 'ever', 'had', 'chemistry', 'on', 'stage', '?']]","Look, you guys have been to every play I've ever been in, have I ever had chemistry on stage?"
trn,e13,c03,u024,Ross Geller,neutral,"[['No', '.']]",No.
trn,e13,c03,u025,Joey Tribbiani,neutral,"[['Noooo', '!!']]",Noooo!!
trn,e13,c04,u002,Chandler Bing,powerful,"[['So', 'uh', ',', 'man', ',', 'are', 'you', 'gon', 'na', 'go', 'to', 'the', 'play', 'with', 'me', 'tonight', '?']]","So uh, man, are you gonna go to the play with me tonight?"
trn,e13,c04,u003,Ross Geller,scared,"[[""Y'know"", 'what', ',', 'I', 'do', ""n't"", 'know', 'how', 'comfortable', 'I', 'am', 'going', 'to', 'see', 'how', 'hot', 'the', 'sex', 'is', 'between', 'some', 'guy', 'and', 'your', 'girlfriend', '.']]","Y'know what, I don't know how comfortable I am going to see how hot the sex is between some guy and your girlfriend."
trn,e13,c04,u004,Chandler Bing,sad,"[['Yeah', ',', 'I', 'know', 'but', '...']]","Yeah, I know but..."
trn,e13,c04,u005,Ross Geller,peaceful,"[['Oh', 'no', '-', 'no', '-', 'no', ',', 'I', ""'m"", 'there', '.']]","Oh no-no-no, I'm there."
trn,e13,c04,u006,Monica Geller,neutral,"[['Hey', '!']]",Hey!
trn,e13,c04,u007,Joey Tribbiani,joy,"[['Hey', 'Mon', '!'], ['Want', 'some', 'pancakes', '?']]",Hey Mon! Want some pancakes?
trn,e13,c04,u008,Monica Geller,peaceful,"[['You', 'made', 'pancakes', '?']]",You made pancakes?
trn,e13,c04,u009,Joey Tribbiani,joy,"[['Yep', '!'], ['Grab', 'a', 'plate', '.']]",Yep! Grab a plate.
trn,e13,c04,u010,Monica Geller,peaceful,"[['Okay', '.']]",Okay.
trn,e13,c04,u011,Joey Tribbiani,angry,"[['No', '-', 'no', ',', 'stay', 'right', 'there', '.'], ['Gettin', ""'"", 'closer', '.']]","No-no, stay right there. Gettin' closer."
trn,e13,c04,u012,Chandler Bing,peaceful,"[['Okay', ',', 'okay', ',', 'but', 'do', ""n't"", 'worry', ',', 'because', 'we', 'also', 'have', 'cereals', ',', 'muffins', ',', 'waffles', ',', 'and', ',', 'jams', ',', 'jellies', ',', 'and', 'marmalades', '.'], ['Which', 'I', ""'m"", 'fairly', 'certain', 'are', 'the', 'same', 'thing', '.']]","Okay, okay, but don't worry, because we also have cereals, muffins, waffles, and, jams, jellies, and marmalades. Which I'm fairly certain are the same thing."
trn,e13,c04,u013,Joey Tribbiani,powerful,"[['Listen', 'also', 'we', ""'re"", 'uh', ',', 'we', ""'re"", 'watching', 'the', 'game', 'here', 'Saturday', 'night', ',', 'if', 'people', 'want', 'to', 'come', 'over', '.']]","Listen also we're uh, we're watching the game here Saturday night, if people want to come over."
trn,e13,c04,u014,Ross Geller,powerful,"[['Oh', 'yeah', '!']]",Oh yeah!
trn,e13,c04,u015,Monica Geller,peaceful,"[['Oh', ',', 'I', 'was', 'thinking', 'about', 'having', 'people', 'over', 'for', 'the', 'game', '.']]","Oh, I was thinking about having people over for the game."
trn,e13,c04,u016,Joey Tribbiani,angry,"[['Oh', 'yeah', ',', 'who', ""'s"", 'playing', '?']]","Oh yeah, who's playing?"
trn,e13,c04,u017,Monica Geller,angry,"[['The', 'players', '.']]",The players.
trn,e13,c04,u018,Ross Geller,peaceful,"[['Somebody', 'seems', 'to', 'be', 'missing', 'being', 'the', 'hostess', '.']]",Somebody seems to be missing being the hostess.
trn,e13,c04,u019,Monica Geller,joy,"[['Please', ',', 'it', ""'s"", 'a', 'relief', 'is', 'what', 'it', 'is', ',', 'is', 'what', 'it', 'is', '.']]","Please, it's a relief is what it is, is what it is."
trn,e13,c04,u020,Joey Tribbiani,peaceful,"[['All', 'right', 'Pheebs', ',', 'stick', 'out', 'your', 'plate', '!']]","All right Pheebs, stick out your plate!"
trn,e13,c04,u021,Phoebe Buffay,joy,"[['Oh', '.']]",Oh.
trn,e13,c05,u002,Rachel Green,scared,"[['Monica', ',', 'I', ""'m"", 'quitting', '!'], ['I', 'just', 'helped', 'an', '81', 'year', 'old', 'woman', 'put', 'on', 'a', 'thong', 'and', 'she', 'did', ""n't"", 'even', 'buy', 'it', '!'], ['I', ""'m"", 'telling', 'you', 'I', ""'m"", 'quitting', '!'], ['That', ""'s"", 'it', '!'], ['I', ""'m"", 'talking', 'to', 'my', 'boss', 'right', 'now', '!'], ['Yes', 'I', 'am', '!'], ['Yes', 'I', 'am', '!'], ['Yes', 'I', 'am', '!'], ['Yes', 'I', 'am', '!'], ['Yes', 'I', 'am', '!'], ['Yes', 'I', 'am', '!'], ['Okay', 'bye', ',', 'call', 'me', 'when', 'you', 'get', 'this', 'message', '.'], ['Oh', '!'], ['Mr.', 'Waltham', ',', 'I', 'ah', 'really', 'need', 'to', 'talk', 'to', 'you', '.']]","Monica, I'm quitting! I just helped an 81 year old woman put on a thong and she didn't even buy it! I'm telling you I'm quitting! That's it! I'm talking to my boss right now! Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Okay bye, call me when you get this message. Oh! Mr. Waltham, I ah really need to talk to you."
trn,e13,c05,u003,Stephen Waltham,peaceful,"[['In', 'a', 'moment', ',', 'please', ',', 'I', ""'m"", 'in', 'the', 'middle', 'of', 'a', 'task', '.'], ['And', 'you', 'have', 'a', 'customer', '.']]","In a moment, please, I'm in the middle of a task. And you have a customer."
trn,e13,c05,u005,Rachel Green,joy,"[['Hi', '!']]",Hi!
trn,e13,c05,u006,Joshua Burgin,neutral,"[['Hi', ',', 'I', ""'m"", 'Joshua', '.']]","Hi, I'm Joshua."
trn,e13,c05,u007,Rachel Green,neutral,"[['Hi', ',', 'I', ""'m"", 'Rachel', 'Green', '.'], ['What', 'can', 'I', 'do', 'for', 'you', 'Joshua', '?']]","Hi, I'm Rachel Green. What can I do for you Joshua?"
trn,e13,c05,u008,Joshua Burgin,sad,"[['Well', ',', 'I', 'need', 'a', 'whole', 'new', 'wardrobe', '.'], ['My', 'wife', ',', 'well', 'my', 'ex-wife', '...']]","Well, I need a whole new wardrobe. My wife, well my ex-wife..."
trn,e13,c05,u009,Rachel Green,sad,"[['Oh', ',', 'I', ""'m"", 'so', 'sorry', '.']]","Oh, I'm so sorry."
trn,e13,c05,u011,Joshua Burgin,sad,"[['Anyway', ',', 'she', 'burned', 'all', 'of', 'my', 'clothes', '.'], ['I', 'got', 'away', 'with', 'two', 'things', '.'], ['This', 'suit', 'and', 'what', 'turned', 'out', 'to', 'be', 'a', 'skirt', '.']]","Anyway, she burned all of my clothes. I got away with two things. This suit and what turned out to be a skirt."
trn,e13,c05,u012,Rachel Green,peaceful,"[['Well', ',', 'at', 'least', 'that', ""'s"", 'a', 'great', 'suit', '.']]","Well, at least that's a great suit."
trn,e13,c05,u013,Joshua Burgin,peaceful,"[['Yeah', ',', 'but', 'it', 'was', ""n't"", 'much', 'fun', 'dropping', 'it', 'off', 'at', 'the', 'dry', 'cleaners', 'in', 'the', 'skirt', '.'], ['So', 'I', 'need', 'everything', 'down', 'to', 'underwear', ',', 'so', 'if', 'you', ""'re"", 'willing', ',', 'I', ""'m"", 'all', 'yours', '.']]","Yeah, but it wasn't much fun dropping it off at the dry cleaners in the skirt. So I need everything down to underwear, so if you're willing, I'm all yours."
trn,e13,c05,u014,Rachel Green,neutral,"[['Okay', '.']]",Okay.
trn,e13,c05,u015,Stephen Waltham,powerful,"[['Rachel', ',', 'you', 'needed', 'to', 'speak', 'to', 'me', '?']]","Rachel, you needed to speak to me?"
trn,e13,c05,u016,Rachel Green,peaceful,"[['No', '-', 'no', ',', 'that', 'was', ""n't"", 'me', '!'], ['Well', ',', 'we', 'should', 'get', 'started', '.'], ['Let', 'me', 'show', 'you', 'my', 'underwear', '.'], ['The', 'selection', 'of', 'underwear', 'we', 'carry', '.']]","No-no, that wasn't me! Well, we should get started. Let me show you my underwear. The selection of underwear we carry."
trn,e13,c05,u018,Rachel Green,powerful,"[['Oh', '-', 'oh', ',', 'sorry', ',', 'it', ""'s"", 'this', 'way', ',', 'it', ""'s"", 'this', 'way', '.']]","Oh-oh, sorry, it's this way, it's this way."
trn,e13,c05,u019,Joshua Burgin,scared,"[['It', ""'s"", 'this', 'way', '?'], ['Sorry', '.']]",It's this way? Sorry.
trn,e13,c06,u002,Chandler Bing,joy,"[['I', ""'m"", 'right', '!'], ['Right', '?'], ['There', 'was', 'like', 'no', 'chemistry', 'between', 'them', '.'], ['Before', 'they', 'had', 'heat', ',', 'and', 'now', 'there', ""'s"", 'no', 'heat', '!'], ['Now', 'you', 'know', 'what', 'this', 'means', ',', 'Joey', 'told', 'us', 'what', 'this', 'means', '!']]","I'm right! Right? There was like no chemistry between them. Before they had heat, and now there's no heat! Now you know what this means, Joey told us what this means!"
trn,e13,c06,u003,Ross Geller,joy,"[['All', 'right', ',', 'let', ""'s"", 'not', 'jump', 'to', 'any', 'conclusions', '.'], ['All', 'right', '?'], ['There', 'was', 'some', 'sexual', 'chemistry', 'between', 'them', '.']]","All right, let's not jump to any conclusions. All right? There was some sexual chemistry between them."
trn,e13,c06,u004,Chandler Bing,joy,"[['Come', 'on', ',', 'it', 'was', 'like', 'cousins', 'having', 'sex', 'up', 'there', '!']]","Come on, it was like cousins having sex up there!"
trn,e13,c06,u005,Ross Geller,scared,"[['Here', 'she', 'comes', '.'], ['Do', ""n't"", 'say', 'a', 'word', ',', 'okay', '?'], ['Just', 'be', 'cool', ',', 'do', ""n't"", 'be', '...'], [""y'know"", 'you', '.']]","Here she comes. Don't say a word, okay? Just be cool, don't be...y'know you."
trn,e13,c06,u006,Kathy,peaceful,"[['Hey', 'you', 'guys', '!']]",Hey you guys!
trn,e13,c06,u007,Ross Geller,peaceful,"[['Hey', '!']]",Hey!
trn,e13,c06,u008,Kathy,powerful,"[['Hi', '!'], ['Thank', 'you', 'so', 'much', 'for', 'coming', 'again', '.'], ['Did', 'you', 'like', 'it', 'tonight', '?']]",Hi! Thank you so much for coming again. Did you like it tonight?
trn,e13,c06,u009,Ross Geller,joy,"[['Oh', ',', 'absolutely', '!']]","Oh, absolutely!"
trn,e13,c06,u010,Kathy,joy,"[['Was', ""n't"", 'Nick', 'funny', 'when', 'he', 'could', ""n't"", 'get', 'his', 'match', 'lit', '?']]",Wasn't Nick funny when he couldn't get his match lit?
trn,e13,c06,u012,Kathy,joy,"[['It', ""'s"", 'a', 'good', 'play', ',', 'is', ""n't"", 'it', '?']]","It's a good play, isn't it?"
trn,e13,c06,u014,Chandler Bing,angry,"[['Oh', ',', 'I', 'loved', 'the', 'play', '.'], ['You', 'were', 'great', ',', 'and', 'Nick', 'ditto', '.'], ['Clearly', 'you', ""'re"", 'having', 'sex', 'with', 'him', '.']]","Oh, I loved the play. You were great, and Nick ditto. Clearly you're having sex with him."
trn,e13,c06,u015,Ross Geller,powerful,"[['Okay', ',', 'I', '...']]","Okay, I..."
trn,e13,c06,u016,Kathy,angry,"[['Clearly', ',', 'I', ""'m"", 'having', 'sex', 'with', 'him', '?']]","Clearly, I'm having sex with him?"
trn,e13,c06,u017,Chandler Bing,angry,"[['Oh', 'come', 'on', ',', 'it', 'was', 'so', 'obvious', '!'], ['There', 'was', 'no', 'chemistry', 'between', 'you', 'two', '!']]","Oh come on, it was so obvious! There was no chemistry between you two!"
trn,e13,c06,u018,Kathy,angry,"[['Okay', ',', 'so', 'let', 'me', 'just', 'get', 'this', 'straight', '.'], ['You', ""'re"", 'accusing', 'me', 'of', 'cheating', 'on', 'you', ',', 'and', 'insulting', 'my', 'performance', '?']]","Okay, so let me just get this straight. You're accusing me of cheating on you, and insulting my performance?"
trn,e13,c06,u019,Chandler Bing,angry,"[[""Y'know"", ',', 'I', '-', 'I', 'could', 'see', 'how', 'this', 'could', 'happen', ',', ""y'know"", 'you', ""'re"", 'up', 'there', 'every', 'night', ',', 'you', ""'re"", 'naked', ',', 'touching', ',', 'kissing', '.']]","Y'know, I-I could see how this could happen, y'know you're up there every night, you're naked, touching, kissing."
trn,e13,c06,u020,Kathy,angry,"[['Acting', '!'], ['Chandler', ',', 'this', 'is', 'my', 'job', '!'], ['I', ""'m"", '-', 'I', ""'m"", 'playing', 'a', 'part', 'in', 'a', 'play', '!'], ['How', 'can', 'you', 'not', 'trust', 'me', '?!']]","Acting! Chandler, this is my job! I'm-I'm playing a part in a play! How can you not trust me?!"
trn,e13,c06,u021,Chandler Bing,angry,"[['Well', ',', 'you', 'can', 'understand', ',', 'given', 'how', 'we', 'started', '.']]","Well, you can understand, given how we started."
trn,e13,c06,u022,Kathy,angry,"[['Oh', ',', 'wow', '.'], ['I', 'ca', ""n't"", 'believe', 'you', ""'re"", 'throwing', 'that', 'in', 'my', 'face', '.']]","Oh, wow. I can't believe you're throwing that in my face."
trn,e13,c06,u023,Chandler Bing,angry,"[['Well', ',', 'that', 'is', 'what', 'happened', ',', 'and', 'I', 'do', ""n't"", 'even', 'see', 'you', 'denying', 'this', '!']]","Well, that is what happened, and I don't even see you denying this!"
trn,e13,c06,u024,Kathy,angry,"[['I', ""'ll"", 'tell', 'you', 'what', ',', 'Chandler', ',', 'why', 'do', ""n't"", 'you', 'call', 'me', 'when', 'you', 'grow', 'up', '!']]","I'll tell you what, Chandler, why don't you call me when you grow up!"
trn,e13,c06,u025,Chandler Bing,angry,"[['Yeah', ',', 'well', ',', 'do', ""n't"", 'expect', 'that', 'to', 'happen', 'anytime', 'soon', '!']]","Yeah, well, don't expect that to happen anytime soon!"
trn,e13,c09,u002,Chandler Bing,peaceful,"[['Did', 'she', 'call', '?']]",Did she call?
trn,e13,c09,u003,Phoebe Buffay,sad,"[['No', ',', 'sorry', '.']]","No, sorry."
trn,e13,c09,u004,Chandler Bing,powerful,"[['All', 'right', ',', 'maybe', 'I', 'should', 'call', 'her', '.']]","All right, maybe I should call her."
trn,e13,c09,u005,Joey Tribbiani,peaceful,"[['No', '!'], ['Forget', 'her', ',', 'man', '!'], ['You', 'do', ""n't"", 'need', 'her', ',', 'you', 'do', ""n't"", 'need', 'that', '!']]","No! Forget her, man! You don't need her, you don't need that!"
trn,e13,c09,u006,Ross Geller,joy,"[['He', ""'s"", 'right', ',', 'what', 'she', 'did', 'was', 'unforgivable', '.']]","He's right, what she did was unforgivable."
trn,e13,c09,u007,Chandler Bing,peaceful,"[['Well', ',', 'yeah', ',', 'but', ""y'know"", ',', 'what', '-', 'what', 'if', 'I', 'was', 'wrong', '?']]","Well, yeah, but y'know, what-what if I was wrong?"
trn,e13,c09,u008,Ross Geller,scared,"[['How', 'might', 'you', 'be', 'wrong', '?']]",How might you be wrong?
trn,e13,c09,u009,Chandler Bing,peaceful,"[['Well', ""y'know"", ',', 'what', 'if', 'she', 'did', ""n't"", 'actually', 'sleep', 'with', 'the', 'guy', '?']]","Well y'know, what if she didn't actually sleep with the guy?"
trn,e13,c09,u010,Joey Tribbiani,peaceful,"[['Dude', ',', 'tell', 'me', 'she', 'actually', 'told', 'you', 'this', '.']]","Dude, tell me she actually told you this."
trn,e13,c09,u011,Chandler Bing,joy,"[['She', 'did', 'not', 'have', 'to', 'tell', 'me', ',', 'I', 'saw', 'the', 'play', ',', 'and', 'there', 'was', 'no', 'heat', '.'], ['Back', 'me', 'up', 'here', ',', 'Ross', '!']]","She did not have to tell me, I saw the play, and there was no heat. Back me up here, Ross!"
trn,e13,c09,u012,Ross Geller,scared,"[['That', ""'s"", 'all', 'you', ""'re"", 'basing', 'this', 'on', '?']]",That's all you're basing this on?
trn,e13,c09,u013,Chandler Bing,peaceful,"[['That', ""'s"", 'not', 'backing', 'me', 'up', '!'], ['Look', ',', 'you', 'said', 'with', 'the', 'off', '-', 'stage', 'and', 'the', 'heat', ',', 'and', 'the', 'onstage', 'and', 'the', 'oy', 'heat', '.']]","That's not backing me up! Look, you said with the off-stage and the heat, and the onstage and the oy heat."
trn,e13,c09,u014,Joey Tribbiani,scared,"[['Whoa', '-', 'whoa', ',', 'that', '-', 'that', 'was', 'just', 'a', 'theory', '!'], ['There', ""'s"", 'a', 'lot', 'of', 'theories', 'that', 'did', ""n't"", 'pan', 'out', '.'], ['The', 'lone', 'gunman', '.'], ['Communism', '.'], ['Geometry', '.']]","Whoa-whoa, that-that was just a theory! There's a lot of theories that didn't pan out. The lone gunman. Communism. Geometry."
trn,e13,c09,u015,Chandler Bing,joy,"[['Oh', 'my', 'God', '!!']]",Oh my God!!
trn,e13,c10,u002,Rachel Green,joy,"[['Would', 'you', 'like', 'to', 'go', 'to', 'a', 'basketball', 'game', 'with', 'me', '?'], ['You', 'know', ',', 'its', 'funny', ',', 'basketball', ',', 'because', 'I', 'happen', 'to', 'have', 'tickets', 'too', '...'], ['Umm', ',', 'who', 'likes', 'the', 'Knicks', '-']]","Would you like to go to a basketball game with me? You know, its funny, basketball, because I happen to have tickets too... Umm, who likes the Knicks-"
trn,e13,c10,u003,Joshua Burgin,joy,"[['What', 'do', 'you', 'think', '?']]",What do you think?
trn,e13,c10,u004,Rachel Green,joy,"[['Oh', '!'], ['Well', ',', 'as', 'a', 'single', 'woman', ',', 'who', 'is', 'available', ',', 'I', 'think', 'you', 'look', 'great', '!']]","Oh! Well, as a single woman, who is available, I think you look great!"
trn,e13,c10,u005,Joshua Burgin,joy,"[['Huh', '.'], ['Yeah', '?']]",Huh. Yeah?
trn,e13,c10,u006,Rachel Green,peaceful,"[['Yep', '.'], ['Oh', ',', 'yeah', ',', 'look', 'you', 'great', '.'], ['Oh', 'yeah', '.'], ['Yeah', ',', 'this', 'looks', 'great', '.'], ['Umm', ',', 'so', 'you', 'like', 'it', '?']]","Yep. Oh, yeah, look you great. Oh yeah. Yeah, this looks great. Umm, so you like it?"
trn,e13,c10,u007,Joshua Burgin,joy,"[['I', 'do', '.'], ['I', 'do', '.'], ['I', 'love', 'it', '.'], ['In', 'fact', ',', 'I', 'think', 'I', ""'m"", 'gon', 'na', 'wear', 'it', 'home', '.']]","I do. I do. I love it. In fact, I think I'm gonna wear it home."
trn,e13,c10,u008,Rachel Green,powerful,"[['Great', '.']]",Great.
trn,e13,c10,u009,Joshua Burgin,peaceful,"[['All', 'right', ',', 'thank', 'you', 'so', 'much', 'for', 'all', 'your', 'help', '.']]","All right, thank you so much for all your help."
trn,e13,c10,u010,Rachel Green,neutral,"[['Sure', '.']]",Sure.
trn,e13,c10,u011,Joshua Burgin,joy,"[['Well', ',', 'I', 'guess', 'this', 'is', 'uh', ',', 'I', 'guess', 'this', 'is', 'it', '.']]","Well, I guess this is uh, I guess this is it."
trn,e13,c10,u012,Rachel Green,neutral,"[['Yeah', '-', 'eah', '-', 'ha', '!']]",Yeah-eah-ha!
trn,e13,c10,u013,Joshua Burgin,powerful,"[['Thanks', '.'], ['Maybe', 'I', ""'ll"", 'see', 'in', 'the', 'spring', ',', 'with', 'the', 'uh', ',', ""y'know"", ',', 'for', 'the', 'uh', ',', 'bathing', 'suits', '.']]","Thanks. Maybe I'll see in the spring, with the uh, y'know, for the uh, bathing suits."
trn,e13,c10,u014,Rachel Green,joy,"[['Oh', 'well', ',', 'you', 'do', ""n't"", 'want', 'to', 'do', 'that', 'now', '?!']]","Oh well, you don't want to do that now?!"
trn,e13,c10,u015,Joshua Burgin,joy,"[['Ah', ',', 'that', ""'s"", 'okay', ',', 'thanks', '.']]","Ah, that's okay, thanks."
trn,e13,c10,u016,Rachel Green,neutral,"[['Okay', '.']]",Okay.
trn,e13,c10,u017,Joshua Burgin,neutral,"[['Anyway', ',', 'hopefully', ',', 'I', ""'ll"", 'see', 'you', 'around', 'sometime', '.']]","Anyway, hopefully, I'll see you around sometime."
trn,e13,c10,u018,Rachel Green,joy,"[['Basketball', '!']]",Basketball!
trn,e13,c10,u019,Joshua Burgin,sad,"[['I', ""'m"", 'sorry', '.']]",I'm sorry.
trn,e13,c10,u020,Rachel Green,joy,"[['I', 'uh', ',', 'I', 'have', 'two', 'tickets', 'to', 'the', 'Knicks', 'game', 'tonight', 'if', 'you', ""'re"", 'interested', ',', 'just', 'as', 'a', 'thank', 'you', 'for', 'this', 'week', '.']]","I uh, I have two tickets to the Knicks game tonight if you're interested, just as a thank you for this week."
trn,e13,c10,u021,Joshua Burgin,powerful,"[['Wow', '!'], ['That', 'would', 'be', 'great', '.']]",Wow! That would be great.
trn,e13,c10,u022,Rachel Green,joy,"[['Really', '?']]",Really?
trn,e13,c10,u023,Joshua Burgin,joy,"[['Yeah', ',', 'that', 'would', 'be', 'fantastic', '!'], ['My', '-', 'my', 'nephew', 'is', 'crazy', 'about', 'the', 'Knicks', '!'], ['This', 'is', 'fantastic', ',', 'thank', 'you', 'so', 'much', 'Rachel', '.']]","Yeah, that would be fantastic! My-my nephew is crazy about the Knicks! This is fantastic, thank you so much Rachel."
trn,e13,c10,u024,Stephen Waltham,neutral,"[['Good', 'morning', '.']]",Good morning.
trn,e13,c10,u025,Joshua Burgin,peaceful,"[['Hi', '!']]",Hi!
trn,e13,c11,u002,Kathy,joy,"[['Hey', '.']]",Hey.
trn,e13,c11,u003,Chandler Bing,peaceful,"[['Hey', '.'], ['I', 'just', ',', 'I', 'just', 'wanted', 'to', 'come', 'over', 'to', '-', 'to', 'say', 'that', 'I', ""'m"", 'sorry', '.'], [""Y'know"", '?'], ['I', 'know', 'I', 'acted', 'like', 'the', 'biggest', 'idiot', 'in', 'the', 'world', ',', 'and', 'I', 'can', 'completely', 'understand', 'why', 'you', 'were', 'so', 'upset', '.']]","Hey. I just, I just wanted to come over to-to say that I'm sorry. Y'know? I know I acted like the biggest idiot in the world, and I can completely understand why you were so upset."
trn,e13,c11,u004,Kathy,sad,"[['Oh', 'wow', '.'], ['I', 'really', 'wish', 'you', ""'d"", 'call', 'me', '.']]",Oh wow. I really wish you'd call me.
trn,e13,c11,u005,Chandler Bing,sad,"[['Yeah', ',', 'I', 'know', ',', 'I', '-', 'I', 'wish', 'I', 'had', 'too', ',', 'but', ""y'know"", 'I', '-', 'I', 'think', 'this', 'is', 'a', 'good', 'thing', '.'], [""Y'know"", '?'], [""'"", 'Cause', 'we', ""'ve"", 'had', 'our', 'first', 'fight', ',', 'and', 'now', 'we', 'can', 'move', 'on', '.'], [""Y'know"", ',', 'I', 'know', 'for', 'me', '-', 'Nick', ""'s"", 'pants', '?']]","Yeah, I know, I-I wish I had too, but y'know I-I think this is a good thing. Y'know? 'Cause we've had our first fight, and now we can move on. Y'know, I know for me- Nick's pants?"
trn,e13,c11,u006,Kathy,neutral,"[['Yeah', '.']]",Yeah.
trn,e13,c11,u007,Chandler Bing,joy,"[['Yeah', '.'], ['Well', ',', 'I', 'think', 'our', 'second', 'fight', 'is', 'going', 'to', 'be', 'a', 'big', 'one', '!']]","Yeah. Well, I think our second fight is going to be a big one!"
trn,e14,c01,u002,Phoebe Buffay,neutral,"[['So', 'now', ',', 'what', 'is', 'this', 'now', '?']]","So now, what is this now?"
trn,e14,c01,u003,Joey Tribbiani,neutral,"[['Guggly', 'worm', '.']]",Guggly worm.
trn,e14,c01,u004,Phoebe Buffay,neutral,"[['And', 'this', '?']]",And this?
trn,e14,c01,u005,Joey Tribbiani,joy,"[['Glow', '-', 'pop', 'giggly', 'jammer', '.']]",Glow-pop giggly jammer.
trn,e14,c01,u006,Phoebe Buffay,joy,"[['You', 'make', 'it', 'so', 'funny', '.']]",You make it so funny.
trn,e14,c01,u007,Monica Geller,peaceful,"[['Hey', 'umm', ',', 'what', ""'s"", 'this', '?']]","Hey umm, what's this?"
trn,e14,c01,u008,Joey Tribbiani,neutral,"[['Ohh', ',', 'a', 'hunk', 'of', 'sandwich', 'from', 'last', 'year', '.']]","Ohh, a hunk of sandwich from last year."
trn,e14,c01,u009,Ross Geller,joy,"[['Ohh', ',', 'Geller', ""'s"", 'got', 'one', 'hooked', '!'], ['Ohh', '!'], ['Looks', 'like', 'a', 'big', 'one', '!'], ['Yeah', ',', 'ohh', '!'], ['Ohh', '!'], ['It', ""'s"", 'the', 'classic', 'struggle', 'between', 'man', 'and', '-', 'Someone', 'knocked', 'over', 'a', 'lamp', '.']]","Ohh, Geller's got one hooked! Ohh! Looks like a big one! Yeah, ohh! Ohh! It's the classic struggle between man and- Someone knocked over a lamp."
trn,e14,c01,u010,Joey Tribbiani,joy,"[['That', ""'s"", 'all', 'right', '.'], ['Hey', 'you', 'guys', ',', 'you', 'know', 'what', ""'s"", 'going', 'to', 'be', 'great', 'about', 'the', 'fishing', 'trip', 'this', 'year', '?'], ['When', 'my', 'dad', 'gets', 'me', 'out', 'in', 'the', 'middle', 'of', 'the', 'lake', 'and', 'gives', 'me', 'that', ',', '""', 'Joey', ',', 'what', 'are', 'you', 'doing', 'with', 'your', 'life', '?', '""'], ['stuff', '.'], ['I', 'can', 'say', ',', '""', 'Well', ',', 'I', ""'m"", 'doing', 'a', 'movie', 'with', 'Charlton', 'Heston', 'dad', '.'], ['What', 'are', 'you', 'doing', 'with', 'your', 'life', '?', '""']]","That's all right. Hey you guys, you know what's going to be great about the fishing trip this year? When my dad gets me out in the middle of the lake and gives me that, ""Joey, what are you doing with your life?"" stuff. I can say, ""Well, I'm doing a movie with Charlton Heston dad. What are you doing with your life?"""
trn,e14,c01,u011,#ALL#,joy,"[['Great', '!']]",Great!
trn,e14,c01,u013,Chandler Bing,joy,"[['You', 'do', ""n't"", 'have', 'to', 'stop', 'having', 'fun', 'just', 'because', 'I', ""'m"", 'here', '.'], ['Kathy', 'did', ""n't"", 'cheat', 'on', 'all', 'of', 'you', '.'], ['Well', ',', 'except', 'you', '.']]","You don't have to stop having fun just because I'm here. Kathy didn't cheat on all of you. Well, except you."
trn,e14,c01,u014,Monica Geller,neutral,"[['Hey', ',', 'Joey', ',', 'I', 'do', ""n't"", 'think', 'that', 'you', 'should', 'leave', 'Chandler', 'alone', '.'], ['I', 'mean', 'it', ""'s"", 'only', 'been', 'two', 'days', 'since', 'he', 'broke', 'up', 'with', 'Kathy', '.'], ['Maybe', 'you', 'can', 'go', 'fishing', 'next', 'week', '?']]","Hey, Joey, I don't think that you should leave Chandler alone. I mean it's only been two days since he broke up with Kathy. Maybe you can go fishing next week?"
